area_code,year,quarter,median_rent_per_month,median rent per month adjusted to 2018
S02001934,2016,1,840,849.795707
S02001934,2016,2,850,859.9123226
S02001934,2016,3,895,905.4370926
S02001934,2016,4,750,758.746167
S02001935,2016,1,760,768.8627825
S02001935,2016,2,750,758.746167
S02001935,2016,3,640,647.4633958
S02001936,2016,1,895,905.4370926
S02001936,2016,2,800,809.3292448
S02001936,2016,3,715,723.3380125
S02001937,2016,1,1150,1163.410789
S02001937,2016,2,1180,1193.760636
S02001937,2016,3,1000,1011.661556
S02001938,2016,3,650,657.5800114
S02001939,2016,1,572.5,579.1762408
S02001939,2016,2,750,758.746167
S02001939,2016,4,695,703.1047814
S02001941,2016,1,675,682.8715503
S02001941,2016,2,725,733.4546281
S02001941,2016,3,600,606.9969336
S02001941,2016,4,700,708.1630892
S02001950,2016,1,725,733.4546281
S02001951,2016,3,795,804.270937
S02001951,2016,4,872.5,882.6747076
S02001952,2016,1,995,1006.603248
S02001952,2016,2,975,986.3700171
S02001952,2016,3,700,708.1630892
S02001952,2016,4,895,905.4370926
S02001953,2016,1,795,804.270937
S02001953,2016,2,650,657.5800114
S02001953,2016,3,695,703.1047814
S02001953,2016,4,610,617.1135491
S02001954,2016,1,595,601.9386258
S02001954,2016,2,700,708.1630892
S02001954,2016,3,570,576.6470869
S02001954,2016,4,612.5,619.642703
S02001955,2016,1,695,703.1047814
S02001955,2016,3,700,708.1630892
S02001955,2016,4,725,733.4546281
S02001956,2016,1,905,915.5537081
S02001956,2016,2,922.5,933.2577854
S02001956,2016,3,850,859.9123226
S02001956,2016,4,800,809.3292448
S02001957,2016,1,1050,1062.244634
S02001957,2016,2,1125,1138.11925
S02001957,2016,3,1075,1087.536173
S02001958,2016,1,800,809.3292448
S02001958,2016,2,850,859.9123226
S02001958,2016,3,1050,1062.244634
S02001959,2016,2,795,804.270937
S02001959,2016,4,822.5,832.0916298
S02001961,2016,4,522.5,528.593163
S02001964,2016,1,495,500.7724702
S02001964,2016,4,450,455.2477002
S02001971,2016,1,650,657.5800114
S02001971,2016,2,660,667.6966269
S02001971,2016,3,650,657.5800114
S02001971,2016,4,625,632.2884725
S02001989,2016,2,550,556.4138558
S02001992,2016,1,625,632.2884725
S02001992,2016,3,772.5,781.508552
S02001993,2016,3,675,682.8715503
S02001998,2016,1,737,745.5945667
S02001998,2016,2,625,632.2884725
S02001998,2016,3,595,601.9386258
S02001999,2016,2,675,682.8715503
S02001999,2016,4,675,682.8715503
S02002000,2016,2,625,632.2884725
S02002001,2016,2,606.5,613.5727337
S02002034,2016,1,550,556.4138558
S02002231,2016,1,550,556.4138558
S02002231,2016,2,550,556.4138558
S02002231,2016,3,550,556.4138558
S02002231,2016,4,595,601.9386258
S02002237,2016,3,550,556.4138558
S02002238,2016,1,550,556.4138558
S02002238,2016,2,495,500.7724702
S02002238,2016,3,500,505.830778
S02002238,2016,4,497.5,503.3016241
S02002239,2016,1,420,424.8978535
S02002239,2016,2,450,455.2477002
S02002239,2016,3,450,455.2477002
S02002239,2016,4,450,455.2477002
S02002249,2016,1,485,490.6558546
S02002249,2016,3,540,546.2972402
S02002260,2016,2,430,435.0144691
S02002270,2016,3,550,556.4138558
S02002271,2016,3,425,429.9561613
S02002274,2016,1,400,404.6646224
S02002274,2016,2,425,429.9561613
S02002274,2016,3,410,414.7812379
S02002275,2016,1,485,490.6558546
S02002275,2016,2,375,379.3730835
S02002275,2016,3,475,480.5392391
S02002275,2016,4,375,379.3730835
S02002279,2016,1,500,505.830778
S02002279,2016,2,450,455.2477002
S02002282,2016,1,350,354.0815446
S02002282,2016,4,625,632.2884725
S02002297,2016,2,375,379.3730835
S02002332,2016,2,412.5,417.3103918
S02002332,2016,3,325,328.7900057
S02002339,2016,1,510,515.9473935
S02002339,2016,2,550,556.4138558
S02002339,2016,3,500,505.830778
S02002339,2016,4,475,480.5392391
S02002340,2016,2,400,404.6646224
S02002340,2016,3,387.5,392.0188529
S02002355,2016,1,562.5,569.0596252
S02002373,2016,2,460,465.3643157
S02002384,2016,4,437.5,442.6019307
S02002447,2016,3,795,804.270937
S02002449,2016,1,915,925.6703237
S02002449,2016,2,650,657.5800114
S02002449,2016,3,625,632.2884725
S02002454,2016,1,775,784.0377059
S02002454,2016,2,650,657.5800114
S02002480,2016,2,535,541.2389324
S02002480,2016,4,495,500.7724702
S02002483,2016,2,575,581.7053947
S02002483,2016,3,565,571.5887791
S02002483,2016,4,575,581.7053947
S02002491,2016,2,625,632.2884725
S02002491,2016,3,572.5,579.1762408
S02002494,2016,1,600,606.9969336
S02002494,2016,2,550,556.4138558
S02002494,2016,3,575,581.7053947
S02002502,2016,2,562.5,569.0596252
S02002502,2016,3,595,601.9386258
S02002504,2016,1,575,581.7053947
S02002504,2016,2,595,601.9386258
S02002504,2016,3,557.5,564.0013175
S02002508,2016,3,545,551.355548
W02000003,2016,2,495,500.7724702
W02000003,2016,3,495,500.7724702
W02000015,2016,2,550,556.4138558
W02000019,2016,3,495,500.7724702
W02000033,2016,3,525,531.1223169
W02000045,2016,3,381.5,385.9488836
W02000072,2016,1,575,581.7053947
W02000072,2016,3,585,591.8220102
W02000085,2016,2,600,606.9969336
W02000088,2016,2,550,556.4138558
W02000109,2016,1,360,364.1981601
W02000110,2016,3,395,399.6063146
W02000110,2016,4,450,455.2477002
W02000113,2016,1,500,505.830778
W02000113,2016,2,525,531.1223169
W02000113,2016,3,495,500.7724702
W02000113,2016,4,500,505.830778
W02000116,2016,1,500,505.830778
W02000116,2016,2,550,556.4138558
W02000116,2016,3,550,556.4138558
W02000117,2016,1,450,455.2477002
W02000117,2016,2,540,546.2972402
W02000117,2016,3,550,556.4138558
W02000117,2016,4,550,556.4138558
W02000118,2016,1,550,556.4138558
W02000118,2016,2,600,606.9969336
W02000118,2016,3,650,657.5800114
W02000118,2016,4,662.5,670.2257808
W02000120,2016,2,532.5,538.7097786
W02000127,2016,1,475,480.5392391
W02000127,2016,2,550,556.4138558
W02000127,2016,3,495,500.7724702
W02000127,2016,4,550,556.4138558
W02000130,2016,1,435,440.0727768
W02000130,2016,2,425,429.9561613
W02000130,2016,3,495,500.7724702
W02000130,2016,4,450,455.2477002
W02000131,2016,1,550,556.4138558
W02000131,2016,2,525,531.1223169
W02000131,2016,3,550,556.4138558
W02000131,2016,4,585,591.8220102
W02000132,2016,3,587.5,594.3511641
W02000133,2016,1,595,601.9386258
W02000133,2016,2,512.5,518.4765474
W02000133,2016,3,525,531.1223169
W02000133,2016,4,575,581.7053947
W02000134,2016,1,525,531.1223169
W02000134,2016,2,550,556.4138558
W02000134,2016,3,695,703.1047814
W02000134,2016,4,550,556.4138558
W02000135,2016,1,550,556.4138558
W02000135,2016,2,520,526.0640091
W02000135,2016,3,475,480.5392391
W02000136,2016,1,650,657.5800114
W02000136,2016,3,597.5,604.4677797
W02000136,2016,4,550,556.4138558
W02000137,2016,2,487.5,493.1850085
W02000137,2016,3,515,521.0057013
W02000138,2016,1,485,490.6558546
W02000138,2016,2,450,455.2477002
W02000138,2016,3,495,500.7724702
W02000138,2016,4,475,480.5392391
W02000139,2016,1,625,632.2884725
W02000139,2016,3,650,657.5800114
W02000140,2016,1,495,500.7724702
W02000140,2016,2,500,505.830778
W02000140,2016,3,512.5,518.4765474
W02000141,2016,1,625,632.2884725
W02000141,2016,2,500,505.830778
W02000141,2016,3,562.5,569.0596252
W02000141,2016,4,562.5,569.0596252
W02000145,2016,1,525,531.1223169
W02000147,2016,1,550,556.4138558
W02000147,2016,2,550,556.4138558
W02000147,2016,3,575,581.7053947
W02000147,2016,4,525,531.1223169
W02000148,2016,2,485,490.6558546
W02000149,2016,1,437.5,442.6019307
W02000149,2016,2,485,490.6558546
W02000149,2016,3,400,404.6646224
W02000149,2016,4,460,465.3643157
W02000151,2016,2,450,455.2477002
W02000151,2016,3,450,455.2477002
W02000152,2016,1,462.5,467.8934696
W02000152,2016,2,550,556.4138558
W02000152,2016,3,500,505.830778
W02000154,2016,1,437.5,442.6019307
W02000154,2016,2,525,531.1223169
W02000154,2016,3,495,500.7724702
W02000154,2016,4,525,531.1223169
W02000156,2016,1,482.5,488.1267008
W02000156,2016,2,485,490.6558546
W02000156,2016,3,467.5,472.9517774
W02000157,2016,2,487.5,493.1850085
W02000158,2016,1,495,500.7724702
W02000158,2016,2,465,470.4226235
W02000158,2016,3,485,490.6558546
W02000158,2016,4,495,500.7724702
W02000161,2016,1,457.5,462.8351619
W02000161,2016,2,450,455.2477002
W02000161,2016,3,497.5,503.3016241
W02000162,2016,2,535,541.2389324
W02000162,2016,3,470,475.4809313
W02000162,2016,4,485,490.6558546
W02000163,2016,1,475,480.5392391
W02000163,2016,2,450,455.2477002
W02000163,2016,3,460,465.3643157
W02000163,2016,4,450,455.2477002
W02000164,2016,1,437.5,442.6019307
W02000164,2016,2,475,480.5392391
W02000164,2016,3,460,465.3643157
W02000164,2016,4,450,455.2477002
W02000165,2016,1,495,500.7724702
W02000165,2016,2,450,455.2477002
W02000165,2016,4,475,480.5392391
W02000166,2016,1,457.5,462.8351619
W02000167,2016,1,485,490.6558546
W02000167,2016,2,475,480.5392391
W02000167,2016,3,495,500.7724702
W02000167,2016,4,500,505.830778
W02000169,2016,1,450,455.2477002
W02000169,2016,2,475,480.5392391
W02000169,2016,3,495,500.7724702
W02000170,2016,1,575,581.7053947
W02000170,2016,2,575,581.7053947
W02000170,2016,3,525,531.1223169
W02000170,2016,4,540,546.2972402
W02000171,2016,1,575,581.7053947
W02000171,2016,2,595,601.9386258
W02000171,2016,3,525,531.1223169
W02000171,2016,4,595,601.9386258
W02000172,2016,1,525,531.1223169
W02000172,2016,2,550,556.4138558
W02000172,2016,3,497.5,503.3016241
W02000173,2016,1,612.5,619.642703
W02000173,2016,2,567.5,574.117933
W02000173,2016,3,525,531.1223169
W02000173,2016,4,510,515.9473935
W02000174,2016,2,550,556.4138558
W02000174,2016,3,537.5,543.7680863
W02000175,2016,1,475,480.5392391
W02000175,2016,2,450,455.2477002
W02000175,2016,3,495,500.7724702
W02000175,2016,4,495,500.7724702
W02000176,2016,4,550,556.4138558
W02000177,2016,1,525,531.1223169
W02000177,2016,2,500,505.830778
W02000177,2016,3,525,531.1223169
W02000177,2016,4,550,556.4138558
W02000178,2016,1,575,581.7053947
W02000179,2016,1,500,505.830778
W02000179,2016,3,575,581.7053947
W02000179,2016,4,562.5,569.0596252
W02000180,2016,1,485,490.6558546
W02000180,2016,2,475,480.5392391
W02000180,2016,3,510,515.9473935
W02000180,2016,4,500,505.830778
W02000181,2016,1,525,531.1223169
W02000181,2016,2,500,505.830778
W02000181,2016,3,557.5,564.0013175
W02000181,2016,4,547.5,553.8847019
W02000182,2016,1,485,490.6558546
W02000182,2016,2,525,531.1223169
W02000182,2016,3,550,556.4138558
W02000182,2016,4,550,556.4138558
W02000183,2016,1,477.5,483.068393
W02000183,2016,2,495,500.7724702
W02000183,2016,3,507.5,513.4182397
W02000183,2016,4,520,526.0640091
W02000184,2016,1,635,642.405088
W02000184,2016,2,595,601.9386258
W02000184,2016,3,547.5,553.8847019
W02000186,2016,1,600,606.9969336
W02000186,2016,2,495,500.7724702
W02000187,2016,2,650,657.5800114
W02000187,2016,3,610,617.1135491
W02000188,2016,1,650,657.5800114
W02000188,2016,2,625,632.2884725
W02000188,2016,3,650,657.5800114
W02000188,2016,4,650,657.5800114
W02000189,2016,1,600,606.9969336
W02000189,2016,2,595,601.9386258
W02000189,2016,3,570,576.6470869
W02000189,2016,4,612.5,619.642703
W02000190,2016,2,550,556.4138558
W02000191,2016,1,465,470.4226235
W02000191,2016,2,550,556.4138558
W02000191,2016,3,600,606.9969336
W02000191,2016,4,595,601.9386258
W02000192,2016,1,575,581.7053947
W02000192,2016,2,650,657.5800114
W02000192,2016,3,695,703.1047814
W02000192,2016,4,600,606.9969336
W02000193,2016,1,525,531.1223169
W02000193,2016,2,490,495.7141624
W02000193,2016,3,550,556.4138558
W02000193,2016,4,650,657.5800114
W02000194,2016,1,585,591.8220102
W02000194,2016,2,695,703.1047814
W02000194,2016,3,595,601.9386258
W02000194,2016,4,575,581.7053947
W02000195,2016,1,750,758.746167
W02000195,2016,3,785,794.1543214
W02000196,2016,1,650,657.5800114
W02000196,2016,2,645,652.5217036
W02000196,2016,3,750,758.746167
W02000198,2016,1,685,692.9881658
W02000198,2016,2,695,703.1047814
W02000198,2016,3,675,682.8715503
W02000198,2016,4,595,601.9386258
W02000202,2016,1,525,531.1223169
W02000202,2016,2,495,500.7724702
W02000202,2016,3,525,531.1223169
W02000203,2016,3,525,531.1223169
W02000206,2016,1,450,455.2477002
W02000206,2016,2,445,450.1893924
W02000206,2016,3,455,460.306008
W02000208,2016,2,585,591.8220102
W02000208,2016,3,495,500.7724702
W02000211,2016,1,475,480.5392391
W02000211,2016,2,452.5,457.7768541
W02000211,2016,3,495,500.7724702
W02000213,2016,3,525,531.1223169
W02000214,2016,1,525,531.1223169
W02000214,2016,3,537.5,543.7680863
W02000215,2016,1,450,455.2477002
W02000215,2016,2,460,465.3643157
W02000215,2016,3,477,482.5625622
W02000215,2016,4,450,455.2477002
W02000216,2016,1,475,480.5392391
W02000216,2016,2,495,500.7724702
W02000216,2016,3,476,481.5509006
W02000216,2016,4,520,526.0640091
W02000219,2016,1,475,480.5392391
W02000219,2016,3,525,531.1223169
W02000220,2016,1,450,455.2477002
W02000220,2016,2,450,455.2477002
W02000220,2016,3,450,455.2477002
W02000220,2016,4,425,429.9561613
W02000226,2016,1,575,581.7053947
W02000226,2016,2,595,601.9386258
W02000226,2016,4,585,591.8220102
W02000227,2016,3,575,581.7053947
W02000227,2016,4,525,531.1223169
W02000231,2016,1,585,591.8220102
W02000232,2016,2,527.5,533.6514708
W02000233,2016,2,525,531.1223169
W02000234,2016,1,575,581.7053947
W02000234,2016,2,625,632.2884725
W02000234,2016,3,675,682.8715503
W02000234,2016,4,595,601.9386258
W02000235,2016,1,540,546.2972402
W02000235,2016,2,650,657.5800114
W02000235,2016,3,650,657.5800114
W02000235,2016,4,600,606.9969336
W02000236,2016,1,545,551.355548
W02000236,2016,2,650,657.5800114
W02000236,2016,3,675,682.8715503
W02000236,2016,4,675,682.8715503
W02000241,2016,1,720,728.3963203
W02000241,2016,2,875,885.2038615
W02000241,2016,3,700,708.1630892
W02000245,2016,1,575,581.7053947
W02000245,2016,2,562.5,569.0596252
W02000245,2016,3,600,606.9969336
W02000245,2016,4,612.5,619.642703
W02000247,2016,2,597.5,604.4677797
W02000248,2016,1,585,591.8220102
W02000248,2016,2,575,581.7053947
W02000248,2016,3,587.5,594.3511641
W02000249,2016,1,640,647.4633958
W02000249,2016,2,600,606.9969336
W02000249,2016,3,575,581.7053947
W02000249,2016,4,600,606.9969336
W02000250,2016,1,595,601.9386258
W02000250,2016,3,575,581.7053947
W02000251,2016,1,612.5,619.642703
W02000251,2016,2,575,581.7053947
W02000251,2016,3,600,606.9969336
W02000253,2016,2,397.5,402.1354685
W02000256,2016,2,407.5,412.2520841
W02000256,2016,3,406,410.7345917
W02000258,2016,1,399,403.6529608
W02000258,2016,2,420,424.8978535
W02000258,2016,3,495,500.7724702
W02000260,2016,1,395,399.6063146
W02000261,2016,2,422.5,427.4270074
W02000261,2016,3,500,505.830778
W02000262,2016,1,442.5,447.6602385
W02000262,2016,2,487.5,493.1850085
W02000264,2016,1,425,429.9561613
W02000264,2016,3,387.5,392.0188529
W02000265,2016,1,450,455.2477002
W02000265,2016,2,450,455.2477002
W02000265,2016,3,475,480.5392391
W02000267,2016,1,425,429.9561613
W02000267,2016,2,380,384.4313913
W02000267,2016,3,400,404.6646224
W02000268,2016,1,442.5,447.6602385
W02000268,2016,2,450,455.2477002
W02000269,2016,1,475,480.5392391
W02000270,2016,1,525,531.1223169
W02000270,2016,2,462.5,467.8934696
W02000271,2016,1,425,429.9561613
W02000272,2016,1,475,480.5392391
W02000272,2016,2,480,485.5975469
W02000272,2016,3,507.5,513.4182397
W02000272,2016,4,497.5,503.3016241
W02000273,2016,1,562.5,569.0596252
W02000273,2016,2,600,606.9969336
W02000273,2016,3,475,480.5392391
W02000274,2016,2,550,556.4138558
W02000278,2016,1,575,581.7053947
W02000279,2016,1,530,536.1806247
W02000280,2016,1,634.5,641.8992573
W02000281,2016,1,675,682.8715503
W02000282,2016,1,650,657.5800114
W02000282,2016,2,650,657.5800114
W02000282,2016,3,595,601.9386258
W02000284,2016,2,475,480.5392391
W02000284,2016,3,420,424.8978535
W02000285,2016,4,500,505.830778
W02000287,2016,2,550,556.4138558
W02000287,2016,3,495,500.7724702
W02000299,2016,4,460,465.3643157
W02000304,2016,2,450,455.2477002
W02000308,2016,2,575,581.7053947
W02000311,2016,1,550,556.4138558
W02000311,2016,2,575,581.7053947
W02000311,2016,3,510,515.9473935
W02000313,2016,1,575,581.7053947
W02000313,2016,2,575,581.7053947
W02000313,2016,3,600,606.9969336
W02000318,2016,2,400,404.6646224
W02000321,2016,1,390,394.5480068
W02000321,2016,2,375,379.3730835
W02000321,2016,3,399,403.6529608
W02000321,2016,4,364,368.2448064
W02000322,2016,1,375,379.3730835
W02000322,2016,4,360,364.1981601
W02000328,2016,1,525,531.1223169
W02000330,2016,1,575,581.7053947
W02000330,2016,4,565,571.5887791
W02000335,2016,1,550,556.4138558
W02000339,2016,1,615,622.1718569
W02000339,2016,2,630,637.3467803
W02000339,2016,3,650,657.5800114
W02000339,2016,4,625,632.2884725
W02000342,2016,3,950,961.0784782
W02000347,2016,2,550,556.4138558
W02000347,2016,3,650,657.5800114
W02000348,2016,2,625,632.2884725
W02000352,2016,2,595,601.9386258
W02000352,2016,4,585,591.8220102
W02000353,2016,2,460,465.3643157
W02000353,2016,3,495,500.7724702
W02000354,2016,2,625,632.2884725
W02000354,2016,3,395,399.6063146
W02000355,2016,1,650,657.5800114
W02000355,2016,2,550,556.4138558
W02000357,2016,1,550,556.4138558
W02000357,2016,2,525,531.1223169
W02000357,2016,3,500,505.830778
W02000357,2016,4,575,581.7053947
W02000358,2016,1,735,743.5712436
W02000358,2016,2,637.5,644.9342419
W02000358,2016,3,575,581.7053947
W02000358,2016,4,595,601.9386258
W02000359,2016,1,525,531.1223169
W02000359,2016,2,520,526.0640091
W02000359,2016,3,510,515.9473935
W02000360,2016,1,520,526.0640091
W02000360,2016,2,450,455.2477002
W02000360,2016,3,450,455.2477002
W02000360,2016,4,525,531.1223169
W02000361,2016,3,497.5,503.3016241
W02000362,2016,1,612.5,619.642703
W02000362,2016,3,650,657.5800114
W02000364,2016,1,538.5,544.7797479
W02000364,2016,2,637.5,644.9342419
W02000364,2016,3,595,601.9386258
W02000364,2016,4,650,657.5800114
W02000366,2016,1,695,703.1047814
W02000366,2016,2,595,601.9386258
W02000366,2016,3,700,708.1630892
W02000368,2016,1,695,703.1047814
W02000369,2016,1,700,708.1630892
W02000369,2016,2,695,703.1047814
W02000369,2016,3,737.5,746.1003975
W02000369,2016,4,725,733.4546281
W02000371,2016,1,575,581.7053947
W02000371,2016,2,550,556.4138558
W02000371,2016,3,575,581.7053947
W02000377,2016,2,712.5,720.8088586
W02000380,2016,2,795,804.270937
W02000385,2016,2,875,885.2038615
W02000387,2016,1,850,859.9123226
W02000387,2016,2,725,733.4546281
W02000389,2016,1,650,657.5800114
W02000391,2016,1,900,910.4954004
W02000391,2016,2,800,809.3292448
W02000391,2016,3,675,682.8715503
W02000391,2016,4,1050,1062.244634
W02000392,2016,2,750,758.746167
W02000392,2016,3,772.5,781.508552
W02000393,2016,1,550,556.4138558
W02000394,2016,1,1200,1213.993867
W02000394,2016,2,797.5,806.8000909
W02000394,2016,3,950,961.0784782
W02000394,2016,4,1675,1694.533106
W02000395,2016,1,712.5,720.8088586
W02000395,2016,2,595,601.9386258
W02000395,2016,3,685,692.9881658
W02000395,2016,4,767.5,776.4502442
W02000396,2016,1,994.5,1006.097417
W02000396,2016,2,725,733.4546281
W02000396,2016,3,650,657.5800114
W02000396,2016,4,800,809.3292448
W02000397,2016,2,762.5,771.3919364
W02000398,2016,1,1155,1168.469097
W02000398,2016,2,850,859.9123226
